game_id,period,fouling_team,bonus_reached,team_fouls,shooting_fouls,personal_lb_fouls,opp_poss_in_bonus,fta_bonus,season,game_date,game_week
1022500016,3,CHI,True,5,2,3,3,0,2025_full,2025-05-22,1.0
1022500016,4,CHI,False,2,1,1,0,0,2025_full,2025-05-22,1.0
1022500016,1,NYL,True,8,3,5,4,4,2025_full,2025-05-22,1.0
1022500016,2,NYL,False,2,2,0,0,0,2025_full,2025-05-22,1.0
1022500016,3,NYL,False,3,0,3,0,0,2025_full,2025-05-22,1.0
1022500016,4,NYL,True,5,4,1,3,2,2025_full,2025-05-22,1.0
1022500017,1,MIN,False,2,0,2,0,0,2025_full,2025-05-23,2.0
1022500017,2,MIN,False,4,1,3,0,0,2025_full,2025-05-23,2.0
1022500017,3,MIN,True,5,1,4,14,0,2025_full,2025-05-23,2.0
1022500017,4,MIN,False,3,1,2,0,0,2025_full,2025-05-23,2.0
1022500017,1,CON,True,5,1,4,1,2,2025_full,2025-05-23,2.0
1022500017,2,CON,False,3,0,1,0,0,2025_full,2025-05-23,2.0
1022500017,3,CON,False,4,3,1,0,0,2025_full,2025-05-23,2.0
1022500017,4,CON,True,9,2,7,5,10,2025_full,2025-05-23,2.0
1022500018,1,LVA,False,1,0,1,0,0,2025_full,2025-05-23,2.0
1022500018,2,LVA,True,6,5,1,3,0,2025_full,2025-05-23,2.0
1022500018,3,LVA,False,3,1,2,0,0,2025_full,2025-05-23,2.0
1022500018,4,LVA,True,6,2,4,7,2,2025_full,2025-05-23,2.0
1022500018,1,WAS,False,3,0,3,0,0,2025_full,2025-05-23,2.0
1022500018,2,WAS,True,5,3,2,6,0,2025_full,2025-05-23,2.0
1022500018,3,WAS,False,4,1,3,0,0,2025_full,2025-05-23,2.0
1022500018,4,WAS,True,6,2,4,7,4,2025_full,2025-05-23,2.0
1022500019,1,LAS,False,4,3,1,0,0,2025_full,2025-05-23,2.0
1022500019,2,LAS,False,2,1,1,0,0,2025_full,2025-05-23,2.0
1022500019,3,LAS,True,5,1,4,5,0,2025_full,2025-05-23,2.0
1022500019,4,LAS,True,6,2,4,0,4,2025_full,2025-05-23,2.0
1022500019,1,GSV,False,4,3,1,0,0,2025_full,2025-05-23,2.0
1022500019,2,GSV,False,3,2,1,0,0,2025_full,2025-05-23,2.0
1022500019,3,GSV,False,1,1,0,0,0,2025_full,2025-05-23,2.0
1022500019,4,GSV,True,7,6,1,5,0,2025_full,2025-05-23,2.0
1022500020,1,SEA,False,3,3,0,0,0,2025_full,2025-05-23,2.0
1022500020,2,SEA,False,3,2,1,0,0,2025_full,2025-05-23,2.0
1022500020,3,SEA,False,1,1,0,0,0,2025_full,2025-05-23,2.0
1022500020,4,SEA,False,4,1,3,0,0,2025_full,2025-05-23,2.0
1022500020,1,PHX,True,7,3,3,5,2,2025_full,2025-05-23,2.0
1022500020,2,PHX,False,2,0,2,0,0,2025_full,2025-05-23,2.0
1022500020,3,PHX,False,3,0,3,0,0,2025_full,2025-05-23,2.0
