player_id,orapm,drapm,net_rapm,poss,season,season_type
1628899,-1.098438789238478,0.6410178445199333,-0.45742094471854466,2712,2025,RS
1628881,-1.6875666618510052,1.22953742275319,-0.45802923909781534,1623,2025,RS
1642810,0.3430121792122299,-0.8485152647067253,-0.5055030854944955,152,2025,RS
1631019,-0.6383785988650782,0.1306745359183186,-0.5077040629467596,2859,2025,RS
203855,-2.0131688325022807,1.476762929783949,-0.5364059027183317,1861,2025,RS
1630461,-0.6301469514174423,0.070602516638503,-0.5595444347789392,434,2025,RS
1642796,-1.0731843795738807,0.5025608632972076,-0.5706235162766731,316,2025,RS
1642324,-0.5487875123391683,-0.12277467159305319,-0.6715621839322216,2105,2025,RS
1642793,0.5733696006505833,-1.2545437214811017,-0.6811741208305184,2180,2025,RS
1642767,0.5807756410547794,-1.3140117961288362,-0.7332361550740568,2994,2025,RS
1642802,-0.5305309195004514,-0.2783136503490908,-0.8088445698495421,2071,2025,RS
1642773,-0.6579208021683297,-0.15390095181895738,-0.8118217539872871,399,2025,RS
1628278,-0.4434296819022917,-0.39409672831222603,-0.8375264102145177,1244,2025,RS
1629497,-3.4896215578819154,2.6398974659354253,-0.8497240919464901,3099,2025,RS
1642784,1.4642972839057689,-2.3178954310554736,-0.8535981471497047,3271,2025,RS
1642286,0.32350679395439624,-1.2211894264101564,-0.8976826324557601,1193,2025,RS
1631090,-0.3086025261572358,-0.6302900639412657,-0.9388925900985016,162,2025,RS
1629490,-0.24937712648117052,-0.7003393216420999,-0.9497164481232704,2075,2025,RS
1629484,-0.3066267423125931,-0.690478426635684,-0.9971051689482772,809,2025,RS
1629479,-0.6839001655842591,-0.32820738778488606,-1.0121075533691453,783,2025,RS
1642307,-0.6303537360981538,-0.4535498925731085,-1.0839036286712624,157,2025,RS
1629480,-1.283717223254265,0.19435988160453488,-1.0893573416497302,1101,2025,RS
1628882,-1.4708028643456315,0.3326413950733884,-1.138161469272243,757,2025,RS
203024,-0.6072095714061367,-0.5447009007767887,-1.1519104721829254,1378,2025,RS
1630143,-0.9398435143594795,-0.28796527278467804,-1.2278087871441576,1989,2025,RS
203824,-0.8603965398214222,-0.43765540373710893,-1.2980519435585312,1820,2025,RS
1642240,-1.8031765429746822,0.5021915570815968,-1.3009849858930855,386,2025,RS
1631055,-0.38408901989692973,-1.0072542343320487,-1.3913432542289785,1109,2025,RS
1642798,3.0501069299678396,-4.512778863408846,-1.462671933441006,2277,2025,RS
1642841,-1.4012025700776907,-0.08314587695830812,-1.4843484470359989,431,2025,RS
1630096,-0.5804055875435051,-0.9222457877820618,-1.5026513753255668,2188,2025,RS
204322,-2.97918932097312,1.468161406795509,-1.5110279141776108,2809,2025,RS
202664,-0.4780446617635665,-1.1123194089192032,-1.5903640706827697,555,2025,RS
1629482,-0.5480470960254528,-1.0470274611162456,-1.5950745571416984,2372,2025,RS
1630446,-0.5165139429044767,-1.0938481539037246,-1.6103620968082013,2470,2025,RS
1642774,0.5242221991067074,-2.146975826149099,-1.6227536270423917,582,2025,RS
1642288,-0.774955404302065,-1.070432623728793,-1.845388028030858,3689,2025,RS
1641650,0.2483531124180565,-2.1201647264175874,-1.8718116139995309,1865,2025,RS
1642289,-0.9767647557095156,-0.9120865363935655,-1.8888512921030811,3465,2025,RS
1642295,-0.5120050274269778,-1.4180418887182078,-1.9300469161451856,308,2025,RS
203828,-2.4156265154359153,0.46889159504147826,-1.946734920394437,2147,2025,RS
1642320,-0.8765486651477494,-1.0805460942065759,-1.9570947593543253,461,2025,RS
1642801,-1.5016156056397223,-0.5246390444351724,-2.0262546500748946,2269,2025,RS
1628920,-2.02738145971418,-0.004116030766401644,-2.031497490480582,840,2025,RS
1628263,-0.8446577275941425,-1.1910034344082923,-2.0356611620024347,1114,2025,RS
1642820,-0.7150466333954523,-1.3417123542100586,-2.056758987605511,458,2025,RS
1642817,-1.2907449659597616,-0.781281273844046,-2.0720262398038076,1078,2025,RS
1631022,-2.977746935148481,0.6361110416425428,-2.3416358935059383,2829,2025,RS
1631118,-2.3642327701957653,-0.05593325181639483,-2.42016602201216,1500,2025,RS
1628915,-0.5517190173841211,-1.9278359976546762,-2.4795550150387973,3584,2025,RS
1631135,1.111118410041586,-3.812415446690044,-2.701297036648458,2402,2025,RS
1629481,-1.4804761561064008,-1.2347991871446888,-2.71527534325109,2971,2025,RS
1630389,-2.780393187998068,-0.012517421834206711,-2.7929106098322745,2579,2025,RS
1641649,-2.0256224208532516,-0.7761850529095348,-2.8018074737627865,1451,2025,RS
202252,-3.719829861716887,0.8701084390096814,-2.849721422707206,2894,2025,RS
1642782,-1.2772025734545611,-1.5912354718242157,-2.8684380452787765,1719,2025,RS
204329,-3.395738539841093,0.48578755554524344,-2.9099509842958495,1565,2025,RS
1641658,-1.6248817528155337,-1.3437280954535575,-2.9686098482690912,1376,2025,RS
1642287,-1.8833886958268906,-1.354132286919915,-3.2375209827468057,982,2025,RS
203829,2.0633021697921414,-5.849207199932752,-3.7859050301406105,2655,2025,RS
204296,-3.1896697399717446,-0.7731253844708792,-3.962795124442624,2733,2025,RS
1627671,-1.1616094916993045,-2.8192432953992475,-3.980852787098552,3437,2025,RS
1642210,-3.2478883725114094,-0.7820456450046318,-4.029934017516041,1217,2025,RS
203863,3.147026622419255,-7.2785185030033634,-4.131491880584108,1234,2025,RS
1628922,0.003889511511082457,-4.560634511662947,-4.556745000151865,4141,2025,RS
202250,1.1361006856615072,-6.334333564909808,-5.198232879248301,3751,2025,RS
1642809,-2.957345699062168,-2.6377989508376274,-5.595144649899796,3206,2025,RS
1631141,-3.8537132207309144,-2.3298500168130554,-6.18356323754397,2639,2025,RS
1642292,-0.24672302516224096,-6.388380830180597,-6.635103855342837,2048,2025,RS
