game_id,person_id,player_name,team,fga,fga_rim,fga_midrange,fga_3pt,fta,tov,season,on_court_poss,poss
1022500060,1629498,Young,LVA,24,3,11,10,9,1,2025_full,54.0,60.0
1022500060,1628242,Cannon,LAS,2,0,0,2,0,2,2025_full,12.0,63.0
1022500060,204324,Hamby,LAS,11,3,6,2,7,2,2025_full,43.0,63.0
1022500060,1627676,Mitchell,LVA,4,0,2,2,1,0,2025_full,40.0,60.0
1022500060,1642801,Nye,LVA,4,0,0,4,0,0,2025_full,34.0,60.0
1022500060,1642782,Barker,LAS,2,0,1,1,0,1,2025_full,43.0,63.0
1022500060,1628920,Russell,LAS,1,0,1,0,0,1,2025_full,20.0,63.0
1022500060,203824,Sims,LAS,2,0,2,0,0,0,2025_full,24.0,63.0
1022500060,1642820,King,LAS,2,0,2,0,2,1,2025_full,2.0,63.0
1022500060,1630389,Evans,LVA,2,0,0,2,0,0,2025_full,12.0,60.0
1022500060,1642295,Kitley,LVA,1,0,1,0,0,1,2025_full,,60.0
1022500061,1628244,Whitcomb,PHX,6,3,0,3,2,1,2025_full,45.0,65.0
1022500061,1628899,Hines-Allen,DAL,2,1,1,0,2,2,2025_full,22.0,64.0
1022500061,203826,Thomas,PHX,10,4,6,0,2,2,2025_full,27.0,65.0
1022500061,1630096,Carrington,DAL,10,6,3,1,5,4,2025_full,45.0,64.0
1022500061,1642777,Akoa Makani,PHX,5,1,1,3,0,0,2025_full,30.0,65.0
1022500061,1629481,Ogunbowale,DAL,10,3,3,4,6,4,2025_full,56.0,64.0
1022500061,1628957,Westbeld,PHX,10,3,2,5,0,1,2025_full,38.0,65.0
1022500061,1630143,Geiselsöder,DAL,7,1,4,2,1,1,2025_full,45.0,64.0
1022500061,1630149,Sabally,PHX,15,3,2,10,3,2,2025_full,39.0,65.0
1022500061,1642784,Bueckers,DAL,19,2,10,7,5,2,2025_full,57.0,64.0
1022500061,1631118,Held,PHX,8,0,2,6,4,3,2025_full,36.0,65.0
1022500061,1642774,Musa,PHX,6,2,3,1,0,0,2025_full,41.0,65.0
1022500061,1641652,Siegrist,DAL,5,1,3,1,2,0,2025_full,26.0,64.0
1022500061,1629490,Laksa,PHX,8,0,1,7,0,0,2025_full,47.0,65.0
1022500061,1630097,Charles,DAL,4,0,2,2,0,1,2025_full,22.0,64.0
1022500061,1631019,Smith,DAL,3,1,2,0,2,0,2025_full,36.0,64.0
1022500061,1611661321,,,0,0,0,0,0,1,2025_full,,
1022500061,1630442,Mack,PHX,2,1,1,0,0,1,2025_full,22.0,65.0
1022500061,1642808,Quinerly,DAL,6,4,1,1,0,0,2025_full,11.0,64.0
1022500061,1642793,James,DAL,1,0,0,1,0,0,2025_full,,64.0
1022500061,1611661317,,,0,0,0,0,0,1,2025_full,,
1022500062,204365,Wheeler,SEA,13,1,7,5,5,2,2025_full,49.0,64.0
1022500062,1629483,Collier,MIN,23,3,16,4,5,0,2025_full,62.0,65.0
1022500062,203400,Diggins,SEA,14,3,6,5,4,2,2025_full,57.0,64.0
1022500062,1627675,Williams,MIN,1,0,1,0,4,2,2025_full,35.0,65.0
1022500062,203825,McBride,MIN,15,1,3,11,0,3,2025_full,47.0,65.0
1022500062,203014,Ogwumike,SEA,14,4,6,4,3,2,2025_full,53.0,64.0
1022500062,1629524,Carleton,MIN,6,1,1,4,0,3,2025_full,56.0,65.0
1022500062,1628931,Williams,SEA,12,7,2,3,0,2,2025_full,50.0,64.0
1022500062,1629501,Smith,MIN,10,7,0,3,1,2,2025_full,65.0,65.0
1022500062,1629496,Magbegor,SEA,8,6,2,0,2,0,2025_full,49.0,64.0
1022500062,1642798,Malonga,SEA,5,3,2,0,0,2,2025_full,16.0,64.0
1022500062,1629567,Hiedeman,MIN,5,3,1,1,0,1,2025_full,43.0,65.0
1022500062,202252,Clark,SEA,3,0,2,1,0,0,2025_full,31.0,64.0
1022500062,1628317,Samuelson,MIN,2,1,0,1,0,0,2025_full,11.0,65.0
1022500062,1642293,Pili,MIN,2,0,0,2,0,1,2025_full,6.0,65.0
1022500062,1611661324,,,0,0,0,0,0,1,2025_full,,
1022500063,1631009,Howard,ATL,25,3,3,19,5,2,2025_full,65.0,66.0
1022500063,1642291,Reese,CHI,10,8,2,0,7,3,2025_full,52.0,73.0
1022500063,1628886,Canada,ATL,8,3,2,3,0,1,2025_full,41.0,66.0
1022500063,204296,Allen,CHI,8,0,1,7,0,0,2025_full,42.0,73.0
1022500063,203398,Griner,ATL,3,1,2,0,5,1,2025_full,45.0,66.0
1022500063,1642289,Cardoso,CHI,12,10,2,0,3,3,2025_full,43.0,73.0
1022500063,1628277,Gray,ATL,13,5,2,6,5,3,2025_full,60.0,66.0
1022500063,1611661329,,,0,0,0,0,0,3,2025_full,,
1022500063,1628280,Jones,ATL,10,6,4,0,1,2,2025_full,48.0,66.0
1022500063,1628878,Atkins,CHI,10,1,6,3,4,0,2025_full,53.0,73.0
1022500063,1642804,Paopao,ATL,2,0,0,2,0,1,2025_full,5.0,66.0
1022500063,1630446,Onyenwere,CHI,4,4,0,0,0,2,2025_full,39.0,73.0
1022500063,1628269,Coffey,ATL,5,0,0,5,0,1,2025_full,21.0,66.0
1022500063,1631044,Hillmon,ATL,2,1,0,1,0,1,2025_full,28.0,66.0
1022500063,1628915,Nurse,CHI,5,2,1,2,1,2,2025_full,52.0,73.0
1022500063,204322,Williams,CHI,8,4,4,0,0,1,2025_full,32.0,73.0
1022500063,1627671,Banham,CHI,8,0,2,6,0,1,2025_full,43.0,73.0
1022500063,1630471,Caldwell,ATL,2,1,0,1,0,0,2025_full,17.0,66.0
1022500063,1642817,Van Lith,CHI,3,2,1,0,0,0,2025_full,5.0,73.0
1022500064,204319,Loyd,LVA,13,3,2,8,2,3,2025_full,46.0,63.0
1022500064,1642784,Bueckers,DAL,19,1,16,2,2,2,2025_full,49.0,62.0
1022500064,1629498,Young,LVA,16,4,4,8,11,6,2025_full,53.0,63.0
1022500064,203833,Gray,LVA,8,1,4,3,7,3,2025_full,41.0,63.0
1022500064,1630143,Geiselsöder,DAL,6,1,4,1,0,1,2025_full,34.0,62.0
1022500064,1630096,Carrington,DAL,16,5,6,5,0,4,2025_full,53.0,62.0
1022500064,1628899,Hines-Allen,DAL,3,0,3,0,2,1,2025_full,33.0,62.0
1022500064,1642295,Kitley,LVA,4,1,3,0,0,0,2025_full,28.0,63.0
1022500064,1629481,Ogunbowale,DAL,17,1,8,8,4,4,2025_full,55.0,62.0
1022500064,204329,Stokes,LVA,5,1,2,2,0,1,2025_full,46.0,63.0
1022500064,1611661321,,,0,0,0,0,0,1,2025_full,,
1022500064,1631019,Smith,DAL,3,0,2,1,2,0,2025_full,28.0,62.0
1022500064,1631006,Bell,LVA,4,1,0,3,0,2,2025_full,12.0,63.0
1022500064,1642801,Nye,LVA,6,0,3,3,0,1,2025_full,31.0,63.0
1022500064,1642793,James,DAL,5,1,1,3,0,2,2025_full,43.0,62.0
1022500064,1630389,Evans,LVA,6,1,3,2,2,2,2025_full,26.0,63.0
1022500064,1642808,Quinerly,DAL,1,0,1,0,0,1,2025_full,15.0,62.0
1022500064,1627676,Mitchell,LVA,0,0,0,0,6,0,2025_full,32.0,63.0
1022500065,1642288,Jackson,LAS,12,5,2,5,3,2,2025_full,60.0,70.0
1022500065,1627675,Williams,MIN,10,1,5,4,3,2,2025_full,31.0,71.0
1022500065,1642782,Barker,LAS,2,2,0,0,4,5,2025_full,50.0,70.0
1022500065,1628922,Stevens,LAS,3,0,2,1,2,4,2025_full,33.0,70.0
1022500065,204324,Hamby,LAS,9,8,1,0,2,2,2025_full,47.0,70.0
1022500065,1629483,Collier,MIN,16,6,6,4,3,2,2025_full,46.0,71.0
1022500065,1628276,Plum,LAS,16,3,8,5,7,3,2025_full,57.0,70.0
1022500065,203825,McBride,MIN,10,0,3,7,0,0,2025_full,28.0,71.0
1022500065,1642820,King,LAS,3,0,2,1,4,3,2025_full,25.0,70.0
1022500065,1629501,Smith,MIN,3,1,0,2,0,2,2025_full,35.0,71.0
1022500065,1628920,Russell,LAS,2,2,0,0,0,0,2025_full,12.0,70.0
1022500065,1629567,Hiedeman,MIN,11,3,2,6,0,0,2025_full,48.0,71.0
1022500065,1642293,Pili,MIN,5,5,0,0,0,0,2025_full,17.0,71.0
1022500065,1629524,Carleton,MIN,3,0,0,3,0,1,2025_full,27.0,71.0
1022500065,1628317,Samuelson,MIN,3,0,2,1,0,1,2025_full,52.0,71.0
1022500065,1628242,Cannon,LAS,7,2,2,3,4,1,2025_full,45.0,70.0
1022500065,203035,Peddy,LAS,2,2,0,0,1,0,2025_full,13.0,70.0
1022500065,1628926,Kliundikova,MIN,6,5,1,0,2,0,2025_full,42.0,71.0
1022500065,1611661320,,,0,0,0,0,0,1,2025_full,,
1022500065,1641649,Miller,MIN,4,1,1,2,0,1,2025_full,21.0,71.0
1022500065,1642790,Feagin,LAS,2,1,1,0,0,0,2025_full,8.0,70.0
1022500065,1642797,Kosu,MIN,1,1,0,0,2,0,2025_full,8.0,71.0
1022500066,1629477,Ionescu,NYL,20,4,6,10,8,2,2025_full,64.0,76.0
1022500066,1642286,Clark,IND,20,3,3,14,5,7,2025_full,65.0,77.0
1022500066,1627668,Stewart,NYL,15,6,7,2,14,3,2025_full,73.0,76.0
1022500066,1628909,Mitchell,IND,21,9,2,10,2,1,2025_full,70.0,77.0
1022500066,1629568,Burke,NYL,5,2,0,3,3,0,2025_full,31.0,76.0
1022500066,1631055,Sabally,NYL,12,8,1,3,0,2,2025_full,57.0,76.0
1022500066,1641648,Boston,IND,10,9,1,0,3,1,2025_full,55.0,77.0
1022500066,1629482,Cunningham,IND,4,2,0,2,0,1,2025_full,41.0,77.0
1022500066,204333,Cloud,NYL,8,2,2,4,4,2,2025_full,56.0,76.0
1022500066,1631086,Hull,IND,10,6,0,4,2,1,2025_full,65.0,77.0
1022500066,1629546,Johannès,NYL,8,2,0,6,0,2,2025_full,38.0,76.0
1022500066,204330,Harrison,NYL,2,2,0,0,0,0,2025_full,27.0,76.0
1022500066,202641,Colson,IND,4,1,0,3,2,0,2025_full,38.0,77.0
1022500066,203024,Dantas,IND,4,1,1,2,0,0,2025_full,19.0,77.0
1022500066,203827,Howard,IND,4,3,1,0,2,1,2025_full,32.0,77.0
1022500066,203822,Gardner,NYL,1,0,0,1,0,0,2025_full,34.0,76.0
1022500066,1611661325,,,0,0,0,0,0,1,2025_full,,
1022500066,1611661313,,,0,0,0,0,0,1,2025_full,,
1022500067,1628931,Williams,SEA,8,1,2,5,2,2,2025_full,52.0,73.0
1022500067,203866,Thornton,GSV,14,2,3,9,6,3,2025_full,78.0,78.0
1022500067,203014,Ogwumike,SEA,6,1,4,1,2,5,2025_full,49.0,73.0
1022500067,1631007,Burton,GSV,8,1,6,1,4,5,2025_full,67.0,78.0
1022500067,1642304,Leite,GSV,10,2,6,2,2,4,2025_full,56.0,78.0
1022500067,203400,Diggins,SEA,16,2,7,7,5,2,2025_full,65.0,73.0
1022500067,1627701,Fágbénlé,GSV,14,3,9,2,0,0,2025_full,57.0,78.0
1022500067,1629496,Magbegor,SEA,8,2,6,0,0,0,2025_full,54.0,73.0
1022500067,204365,Wheeler,SEA,11,0,7,4,0,4,2025_full,47.0,73.0
1022500067,203855,Talbot,GSV,3,2,0,1,0,3,2025_full,45.0,78.0
1022500067,1641660,Cooke,SEA,2,0,1,1,0,0,2025_full,10.0,73.0
1022500067,1642798,Malonga,SEA,2,0,2,0,2,2,2025_full,11.0,73.0
1022500067,1642324,Martin,GSV,3,0,0,3,5,0,2025_full,25.0,78.0
1022500067,1628881,Billings,GSV,3,1,2,0,2,1,2025_full,21.0,78.0
1022500067,1641656,Amihere,GSV,2,0,2,0,0,2,2025_full,38.0,78.0
1022500067,1628882,Brown,SEA,3,0,0,3,3,0,2025_full,24.0,73.0
1022500067,1627672,Powers,GSV,1,0,1,0,0,0,2025_full,3.0,78.0
1022500067,202252,Clark,SEA,6,0,1,5,0,1,2025_full,53.0,73.0
1022500067,1611661331,,,0,0,0,0,0,2,2025_full,,
1022500068,204296,Allen,CHI,8,1,3,4,0,0,2025_full,34.0,69.0
1022500068,1642292,Sheldon,CON,5,2,1,2,2,0,2025_full,39.0,67.0
1022500068,1642291,Reese,CHI,7,3,2,2,7,2,2025_full,62.0,69.0
1022500068,1629497,Mabrey,CON,17,1,4,12,4,6,2025_full,66.0,67.0
1022500068,1628878,Atkins,CHI,11,1,6,4,0,6,2025_full,59.0,69.0
1022500068,1628915,Nurse,CHI,4,1,0,3,0,1,2025_full,30.0,69.0
1022500068,1642289,Cardoso,CHI,8,5,3,0,4,2,2025_full,34.0,69.0
1022500068,1631135,Nelson-Ododa,CON,6,3,3,0,4,2,2025_full,39.0,67.0
1022500068,202250,Charles,CON,20,5,13,2,2,1,2025_full,67.0,67.0
1022500068,203829,Hartley,CON,10,4,3,3,0,1,2025_full,49.0,67.0
1022500068,1642817,Van Lith,CHI,8,2,4,2,4,1,2025_full,37.0,69.0
1022500068,1611661329,,,0,0,0,0,0,2,2025_full,,
1022500068,204322,Williams,CHI,7,4,3,0,2,0,2025_full,42.0,69.0
1022500068,1642240,Brown,CON,1,0,0,1,0,1,2025_full,12.0,67.0
1022500068,1628263,Allen,CON,3,0,1,2,0,0,2025_full,20.0,67.0
1022500068,1627671,Banham,CHI,5,1,0,4,0,0,2025_full,22.0,69.0
1022500068,1642773,Diaby,CON,2,2,0,0,0,1,2025_full,43.0,67.0
1022500068,1630446,Onyenwere,CHI,5,2,2,1,1,0,2025_full,25.0,69.0
1022500069,1628277,Gray,ATL,14,3,2,9,7,1,2025_full,34.0,43.0
1022500069,1642792,Iriafen,WAS,9,1,6,2,2,0,2025_full,15.0,42.0
1022500069,1628886,Canada,ATL,5,3,1,1,4,0,2025_full,17.0,43.0
1022500069,1642785,Citron,WAS,8,3,2,3,7,2,2025_full,30.0,42.0
1022500069,203398,Griner,ATL,4,1,3,0,0,0,2025_full,19.0,43.0
1022500069,1628279,Sykes,WAS,10,3,7,0,6,4,2025_full,19.0,42.0
1022500069,1631009,Howard,ATL,14,2,1,11,0,1,2025_full,21.0,43.0
1022500069,1630134,Sutton,WAS,3,1,0,2,0,0,2025_full,18.0,42.0
1022500069,1628280,Jones,ATL,7,2,2,3,0,1,2025_full,21.0,43.0
1022500069,1631044,Hillmon,ATL,7,3,0,4,0,1,2025_full,32.0,43.0
1022500069,1631141,Melbourne,WAS,5,0,2,3,1,2,2025_full,19.0,42.0
1022500069,1611661330,,,0,0,0,0,0,4,2025_full,,
1022500069,1628278,Walker-Kimbrough,ATL,2,0,1,1,0,1,2025_full,31.0,43.0
1022500069,1631083,Engstler,WAS,3,1,1,1,0,0,2025_full,25.0,42.0
1022500069,203828,Dolson,WAS,3,0,0,3,0,1,2025_full,26.0,42.0
1022500069,1642804,Paopao,ATL,8,2,0,6,0,0,2025_full,22.0,43.0
1022500069,1631022,Austin,WAS,10,2,7,1,3,1,2025_full,26.0,42.0
1022500069,1642290,Edwards,WAS,7,2,4,1,4,2,2025_full,18.0,42.0
1022500069,1611661322,,,0,0,0,0,0,1,2025_full,,
1022500069,1630471,Caldwell,ATL,3,1,0,2,2,1,2025_full,9.0,43.0
1022500069,1628269,Coffey,ATL,4,0,0,4,0,0,2025_full,1.0,43.0
1022500069,1642802,Olsen,WAS,2,0,1,1,0,1,2025_full,6.0,42.0
1022500069,1642814,Thierry,ATL,2,1,0,1,0,0,2025_full,8.0,43.0
1022500069,1631021,Koné,WAS,1,1,0,0,0,0,2025_full,8.0,42.0
1022500070,1629498,Young,LVA,14,2,7,5,5,2,2025_full,57.0,61.0
1022500070,203826,Thomas,PHX,11,1,10,0,0,7,2025_full,39.0,61.0
1022500070,1627674,Copper,PHX,9,2,4,3,2,2,2025_full,26.0,61.0
1022500070,203833,Gray,LVA,17,0,11,6,3,5,2025_full,55.0,61.0
1022500070,1628957,Westbeld,PHX,3,0,0,3,2,0,2025_full,26.0,61.0
1022500070,1627676,Mitchell,LVA,2,0,0,2,2,4,2025_full,27.0,61.0
1022500070,1630149,Sabally,PHX,15,2,5,8,7,1,2025_full,43.0,61.0
1022500070,1611661317,,,0,0,0,0,0,1,2025_full,,
1022500070,204329,Stokes,LVA,5,2,1,2,0,3,2025_full,45.0,61.0
1022500070,204319,Loyd,LVA,11,1,2,8,2,1,2025_full,48.0,61.0
1022500070,1628244,Whitcomb,PHX,14,0,6,8,0,0,2025_full,54.0,61.0
1022500070,1642801,Nye,LVA,3,0,2,1,0,0,2025_full,22.0,61.0
1022500070,1629490,Laksa,PHX,8,0,3,5,0,1,2025_full,26.0,61.0
1022500070,1631118,Held,PHX,7,0,2,5,0,0,2025_full,32.0,61.0
1022500070,1630442,Mack,PHX,2,0,2,0,1,1,2025_full,22.0,61.0
1022500070,1611661319,,,0,0,0,0,0,3,2025_full,,
1022500070,1630389,Evans,LVA,6,0,5,1,0,0,2025_full,11.0,61.0
1022500070,1642774,Musa,PHX,1,0,1,0,0,0,2025_full,8.0,61.0
1022500070,1630115,Holmes,LVA,1,0,1,0,0,1,2025_full,4.0,61.0
1022500070,1642777,Akoa Makani,PHX,3,0,3,0,0,0,2025_full,29.0,61.0
1022500070,1631006,Bell,LVA,3,0,0,3,2,1,2025_full,19.0,61.0
1022500070,1642295,Kitley,LVA,2,1,1,0,0,2,2025_full,17.0,61.0
1022500071,202250,Charles,CON,17,5,11,1,8,1,2025_full,62.0,62.0
1022500071,1642286,Clark,IND,12,2,4,6,0,4,2025_full,46.0,67.0
1022500071,1629497,Mabrey,CON,9,2,1,6,2,4,2025_full,44.0,62.0
1022500071,203829,Hartley,CON,6,1,3,2,0,1,2025_full,19.0,62.0
1022500071,203827,Howard,IND,8,8,0,0,6,2,2025_full,44.0,67.0
1022500071,1631135,Nelson-Ododa,CON,8,6,2,0,2,2,2025_full,18.0,62.0
1022500071,1641648,Boston,IND,9,6,2,1,0,0,2025_full,45.0,67.0
1022500071,1642292,Sheldon,CON,4,1,0,3,0,1,2025_full,40.0,62.0
1022500071,1631086,Hull,IND,5,2,0,3,2,0,2025_full,42.0,67.0
1022500071,1628909,Mitchell,IND,18,9,2,7,0,0,2025_full,55.0,67.0
1022500071,1629482,Cunningham,IND,5,3,0,2,0,3,2025_full,43.0,67.0
1022500071,203863,Peters,CON,4,1,0,3,2,2,2025_full,48.0,62.0
1022500071,1642809,Rivers,CON,6,1,2,3,0,0,2025_full,26.0,62.0
1022500071,203024,Dantas,IND,9,3,1,5,2,3,2025_full,24.0,67.0
1022500071,1642240,Brown,CON,7,2,3,2,2,0,2025_full,25.0,62.0
1022500071,202641,Colson,IND,2,0,0,2,0,3,2025_full,35.0,67.0
1022500071,1611661325,,,0,0,0,0,0,3,2025_full,,
1022500071,1628263,Allen,CON,1,0,0,1,0,1,2025_full,17.0,62.0
1022500071,1642773,Diaby,CON,1,1,0,0,2,0,2025_full,5.0,62.0
1022500071,1642796,Marshall,CON,1,0,1,0,0,0,2025_full,,62.0
1022500072,1628280,Jones,ATL,7,4,1,2,2,2,2025_full,27.0,44.0
1022500072,1629477,Ionescu,NYL,20,5,7,8,8,3,2025_full,35.0,46.0
1022500072,1628277,Gray,ATL,12,4,4,4,2,0,2025_full,32.0,44.0
1022500072,1627673,Jones,NYL,10,4,2,4,0,0,2025_full,33.0,46.0
1022500072,203398,Griner,ATL,7,0,6,1,0,1,2025_full,21.0,44.0
1022500072,1627668,Stewart,NYL,18,3,12,3,7,2,2025_full,40.0,46.0
1022500072,1631009,Howard,ATL,14,0,7,7,5,4,2025_full,38.0,44.0
1022500072,1631055,Sabally,NYL,4,1,3,0,2,1,2025_full,20.0,46.0
1022500072,1628886,Canada,ATL,6,2,2,2,2,3,2025_full,19.0,44.0
1022500072,204333,Cloud,NYL,7,1,5,1,3,1,2025_full,37.0,46.0
1022500072,1628269,Coffey,ATL,5,1,1,3,0,0,2025_full,15.0,44.0
1022500072,1642804,Paopao,ATL,8,3,0,5,0,1,2025_full,31.0,44.0
1022500072,1629568,Burke,NYL,3,1,0,2,0,1,2025_full,27.0,46.0
1022500072,1631044,Hillmon,ATL,7,4,0,3,0,1,2025_full,26.0,44.0
1022500072,204330,Harrison,NYL,1,0,0,1,0,0,2025_full,6.0,46.0
1022500072,1630471,Caldwell,ATL,1,0,0,1,0,0,2025_full,11.0,44.0
1022500072,203822,Gardner,NYL,2,0,2,0,0,0,2025_full,17.0,46.0
1022500072,1629546,Johannès,NYL,5,0,2,3,0,3,2025_full,9.0,46.0
1022500072,1611661330,,,0,0,0,0,0,1,2025_full,,
1022500072,1642320,Sherrod,NYL,1,0,1,0,0,1,2025_full,6.0,46.0
1022500072,1611661313,,,0,0,0,0,0,1,2025_full,,
1022500073,1628279,Sykes,WAS,24,10,9,5,3,3,2025_full,53.0,56.0
1022500073,204296,Allen,CHI,4,1,1,2,2,4,2025_full,26.0,54.0
1022500073,1642792,Iriafen,WAS,8,5,3,0,4,4,2025_full,35.0,56.0
1022500073,1642291,Reese,CHI,13,11,1,1,4,7,2025_full,49.0,54.0
1022500073,1628878,Atkins,CHI,9,2,6,1,2,2,2025_full,48.0,54.0
1022500073,1628915,Nurse,CHI,4,1,1,2,0,0,2025_full,20.0,54.0
1022500073,1631022,Austin,WAS,8,5,2,1,2,4,2025_full,44.0,56.0
1022500073,1642289,Cardoso,CHI,13,11,2,0,5,2,2025_full,41.0,54.0
1022500073,1631141,Melbourne,WAS,7,5,0,2,0,2,2025_full,34.0,56.0
1022500073,1642290,Edwards,WAS,4,4,0,0,4,1,2025_full,32.0,56.0
1022500073,1627671,Banham,CHI,3,0,1,2,0,0,2025_full,16.0,54.0
1022500073,1642817,Van Lith,CHI,6,3,2,1,0,5,2025_full,33.0,54.0
1022500073,1642785,Citron,WAS,9,2,4,3,4,2,2025_full,46.0,56.0
1022500073,1630446,Onyenwere,CHI,5,4,0,1,0,2,2025_full,19.0,54.0
1022500073,204322,Williams,CHI,4,3,1,0,0,0,2025_full,18.0,54.0
1022500073,1630134,Sutton,WAS,3,0,0,3,2,0,2025_full,24.0,56.0
1022500073,203828,Dolson,WAS,1,0,0,1,2,0,2025_full,12.0,56.0
1022500073,1611661329,,,0,0,0,0,0,3,2025_full,,
1022500074,1631019,Smith,DAL,6,4,2,0,0,1,2025_full,29.0,72.0
1022500074,1628881,Billings,GSV,13,3,7,3,6,1,2025_full,69.0,69.0
1022500074,1628899,Hines-Allen,DAL,6,3,2,1,3,2,2025_full,50.0,72.0
1022500074,1642304,Leite,GSV,6,1,4,1,4,3,2025_full,42.0,69.0
1022500074,1642793,James,DAL,6,0,2,4,0,0,2025_full,26.0,72.0
1022500074,203855,Talbot,GSV,3,0,1,2,0,1,2025_full,34.0,69.0
1022500074,1642784,Bueckers,DAL,18,3,10,5,2,3,2025_full,61.0,72.0
1022500074,1629481,Ogunbowale,DAL,19,4,7,8,2,1,2025_full,63.0,72.0
1022500074,203866,Thornton,GSV,11,2,3,6,6,4,2025_full,60.0,69.0
1022500074,1630096,Carrington,DAL,9,2,2,5,6,3,2025_full,43.0,72.0
1022500074,1641656,Amihere,GSV,7,5,2,0,3,2,2025_full,38.0,69.0
1022500074,203026,Hayes,GSV,10,3,3,4,2,1,2025_full,38.0,69.0
1022500074,1629574,Yueru,DAL,3,1,1,1,0,0,2025_full,29.0,72.0
1022500074,1642808,Quinerly,DAL,1,0,0,1,0,1,2025_full,8.0,72.0
1022500074,1642324,Martin,GSV,1,0,1,0,0,2,2025_full,14.0,69.0
1022500074,1630097,Charles,DAL,6,2,2,2,6,0,2025_full,51.0,72.0
1022500074,1631007,Burton,GSV,8,2,2,4,2,2,2025_full,50.0,69.0
1022500074,1611661321,,,0,0,0,0,0,3,2025_full,,
1022500074,1611661331,,,0,0,0,0,0,1,2025_full,,
1022500075,1627676,Mitchell,LVA,6,4,2,0,0,2,2025_full,42.0,61.0
1022500075,1627675,Williams,MIN,23,3,15,5,4,1,2025_full,45.0,62.0
1022500075,203833,Gray,LVA,9,0,5,4,6,3,2025_full,50.0,61.0
1022500075,204319,Loyd,LVA,12,1,3,8,0,3,2025_full,49.0,61.0
1022500075,203825,McBride,MIN,12,5,2,5,2,0,2025_full,56.0,62.0
1022500075,1611661324,,,0,0,0,0,0,2,2025_full,,
1022500075,1629483,Collier,MIN,9,2,5,2,1,2,2025_full,31.0,62.0
1022500075,1629498,Young,LVA,13,2,8,3,2,4,2025_full,43.0,61.0
1022500075,1629524,Carleton,MIN,6,2,0,4,2,1,2025_full,48.0,62.0
1022500075,204329,Stokes,LVA,7,5,0,2,0,0,2025_full,49.0,61.0
1022500075,1642801,Nye,LVA,5,2,1,2,0,1,2025_full,23.0,61.0
1022500075,1629567,Hiedeman,MIN,12,9,0,3,2,0,2025_full,47.0,62.0
1022500075,1630389,Evans,LVA,5,1,1,3,0,2,2025_full,18.0,61.0
1022500075,1611661319,,,0,0,0,0,0,4,2025_full,,
1022500075,1631006,Bell,LVA,5,0,3,2,0,1,2025_full,21.0,61.0
1022500075,1630115,Holmes,LVA,2,1,1,0,0,0,2025_full,7.0,61.0
1022500075,1629501,Smith,MIN,8,5,1,2,4,3,2025_full,45.0,62.0
1022500075,1628926,Kliundikova,MIN,1,0,1,0,0,1,2025_full,5.0,62.0
1022500075,1641649,Miller,MIN,5,2,1,2,2,0,2025_full,20.0,62.0
1022500075,1642295,Kitley,LVA,0,0,0,0,0,1,2025_full,3.0,61.0
1022500076,203014,Ogwumike,SEA,16,7,6,3,2,0,2025_full,52.0,67.0
1022500076,1642782,Barker,LAS,11,5,1,5,0,2,2025_full,61.0,69.0
1022500076,203035,Peddy,LAS,2,1,0,1,4,3,2025_full,32.0,69.0
1022500076,203400,Diggins,SEA,7,1,2,4,6,1,2025_full,49.0,67.0
1022500076,1629496,Magbegor,SEA,3,2,1,0,0,3,2025_full,14.0,67.0
1022500076,204324,Hamby,LAS,8,5,2,1,2,5,2025_full,43.0,69.0
1022500076,1628931,Williams,SEA,10,5,2,3,0,1,2025_full,47.0,67.0
1022500076,1628922,Stevens,LAS,16,9,3,4,5,2,2025_full,44.0,69.0
1022500076,204365,Wheeler,SEA,11,1,5,5,0,2,2025_full,49.0,67.0
1022500076,1641658,Berger,LAS,4,1,1,2,0,3,2025_full,60.0,69.0
1022500076,1642288,Jackson,LAS,15,5,4,6,8,4,2025_full,55.0,69.0
1022500076,1628242,Cannon,LAS,2,1,1,0,0,1,2025_full,30.0,69.0
1022500076,202252,Clark,SEA,7,1,1,5,0,0,2025_full,58.0,67.0
1022500076,1641660,Cooke,SEA,7,2,2,3,0,1,2025_full,20.0,67.0
1022500076,1642820,King,LAS,2,1,0,1,2,0,2025_full,3.0,69.0
1022500076,1628882,Brown,SEA,6,0,0,6,0,1,2025_full,23.0,67.0
1022500076,1642790,Feagin,LAS,4,2,0,2,0,2,2025_full,11.0,69.0
1022500076,1642798,Malonga,SEA,7,3,3,1,2,1,2025_full,20.0,67.0
1022500076,1611661320,,,0,0,0,0,0,2,2025_full,,
1022500076,1642307,Holmes,SEA,1,0,1,0,0,0,2025_full,3.0,67.0
1022500077,203826,Thomas,PHX,10,3,7,0,6,5,2025_full,21.0,31.0
1022500077,202250,Charles,CON,5,1,3,1,0,4,2025_full,17.0,36.0
1022500077,1627674,Copper,PHX,9,3,2,4,8,0,2025_full,19.0,31.0
1022500077,1630149,Sabally,PHX,11,4,2,5,6,1,2025_full,18.0,31.0
1022500077,1629497,Mabrey,CON,11,2,4,5,3,2,2025_full,26.0,36.0
1022500077,1642292,Sheldon,CON,11,3,2,6,0,3,2025_full,22.0,36.0
1022500077,1611661323,,,0,0,0,0,0,1,2025_full,,
1022500077,1642777,Akoa Makani,PHX,3,0,0,3,2,2,2025_full,15.0,31.0
