player_id,player_name,team_abbr,minutes,minutes_per_game,orapm,drapm,net_rapm_reconstructed,oec,dec,ec
1628282,Sydney Wiese,WAS,260.32125,9.641527777777778,0.0,0.0,0.0,,,
1628927,Victoria Vivians,SEA,259.6951388888889,7.4198611111111115,0.573,0.219,0.0,,,
1641675,Dulcy Fankam Mendjiadeu,SEA,254.74166666666667,36.391666666666666,0.0,0.0,0.0,,,
1629505,Chloe Jackson,CHI,254.53333333333333,31.816666666666663,0.0,0.0,0.0,,,
1628907,Brooke McCarty-Williams,DAL,253.283,7.4495000000000005,0.0,0.0,0.0,,,
1631118,Lexi Held,PHX,250.9528888888889,7.842277777777778,-2.758,0.145,-2.183120542138728,,,
1629569,Maite Cazorla,ATL,246.45516666666666,7.950166666666666,0.0,0.0,0.0,,,
202633,Liz Cambage,LAS,243.48263888888889,9.739305555555555,0.0,0.0,0.0,,,
203399,Elena Delle Donne,WAS,242.62125,10.54875,0.0,0.0,0.0,,,
1630101,Crystal Dangerfield,LAS,242.24566666666666,7.340777777777777,-0.085,-0.291,0.0,,,
1628278,Shatori Walker-Kimbrough,ATL,241.82938888888887,5.8982777777777775,-0.735,-0.345,-0.7719190380976594,-0.5,-0.5,-0.9
202638,Jessica Breland,IND,235.70372222222218,9.065527777777778,0.0,0.0,0.0,,,
1629476,Asia (AD) Durr,ATL,235.17799999999997,6.532722222222222,0.0,0.0,0.0,,,
1628890,Diamond DeShields,CHI,234.96177777777783,7.342555555555554,-0.369,-0.939,0.0,,,
1628263,Lindsay Allen,CON,232.63088888888888,7.5042222222222215,-1.306,-1.597,0.5862791360484656,-1.3,-1.1,-2.5
1631031,Queen Egbo,LVA,232.53333333333333,29.066666666666663,0.0,0.0,0.0,,,
1627680,Rachel Hollivay,ATL,231.29166666666663,33.041666666666664,0.0,0.0,0.0,,,
204317,Ramu Tokashiki,SEA,225.93358333333333,6.846472222222222,0.0,0.0,0.0,,,
1641690,Kadi Sissoko,PHO,224.21555555555554,5.605388888888888,0.0,0.0,0.0,,,
202662,Jasmine Thomas,LAS,218.6506666666667,6.832833333333334,0.0,0.0,0.0,,,
1628926,Maria Kliundikova,MIN,211.13716666666667,6.209916666666667,0.963,1.133,0.6993775371043793,-0.0,0.8,0.8
1630093,Bella Alarie,DAL,210.4968888888889,6.790222222222223,0.0,0.0,0.0,,,
203863,Haley Peters,CON,208.76166666666668,6.3261111111111115,2.617,-7.486,-0.5790628805345666,-1.2,-0.7,-1.9
201058,Sandrine Gruda,LAS,207.18833333333333,29.598333333333333,0.0,0.0,0.0,,,
203849,Theresa Plaisance,LVA,207.04986111111114,6.679027777777778,0.0,0.0,0.0,,,
201919,Shavonte Zellous,WAS,206.50933333333333,7.375333333333333,0.0,0.0,0.0,,,
201067,Camille Smith,PHO,205.48836111111112,7.085805555555555,0.0,0.0,0.0,,,
1641687,Victaria Saxton,IND,204.45,22.716666666666665,0.0,0.0,0.0,,,
1628358,Maimouna Diarra,LAS,204.28333333333336,20.42833333333333,0.0,0.0,0.0,,,
204330,Isabelle Harrison,NYL,204.11333333333332,6.003333333333333,0.126,0.894,-0.1814506608834802,-0.4,-0.1,-0.6
202641,Sydney Colson,IND,201.87666666666667,6.729222222222221,-2.294,1.44,-0.465728403978112,-0.8,-0.7,-1.5
200676,Candice Dupree,ATL,200.5979444444445,7.715305555555556,0.0,0.0,0.0,,,
1628298,Lanay Montgomery,SEA,198.77666666666667,28.39666666666667,0.0,0.0,0.0,,,
201913,Kia Vaughn,ATL,194.00597222222223,6.689861111111111,0.0,0.0,0.0,,,
1628929,Kristy Wallace,IND,193.63138888888886,7.4473611111111095,-0.757,0.118,0.0,,,
203016,Devereaux Peters,PHO,190.39166666666665,38.07833333333333,0.0,0.0,0.0,,,
1630118,Stella Johnson,WAS,187.0,31.166666666666668,0.0,0.0,0.0,,,
203402,Kelsey Bone,LVA,183.7608888888889,5.742527777777778,0.0,0.0,0.0,,,
1642244,Sevgi Uzun,CHI,183.20694444444445,7.328277777777777,-1.288,0.11,-1.0347124650363044,-0.6,-0.7,-1.4
202623,Aneika Morello,ATL,183.1,30.516666666666666,0.0,0.0,0.0,,,
202656,Jeanette Pohlen-Mavunga,IND,180.74088888888886,6.232444444444444,0.0,0.0,0.0,,,
1629480,Kalani Brown,PHX,179.00975,6.17275,-0.274,0.163,-1.7520054690715767,-0.8,0.1,-0.8
1627669,Moriah Jefferson,CHI,176.25,35.25,-2.35,-0.618,0.0,-1.8,-0.5,-2.3
1641659,Taylor Mikesell,ATL,175.29999999999998,29.216666666666665,0.0,0.0,0.0,,,
1630462,Aari McDonald,IND,175.1477777777778,8.75738888888889,-0.407,-0.272,-0.4432180671049514,0.7,-0.6,0.1
1630114,Mikiah Herbert Harrigan,PHO,173.56125,5.59875,-0.385,-1.22,0.0,,,
1630115,Joyner Holmes,LVA,172.70000000000002,28.78333333333333,-3.535,-2.424,0.0,-1.9,-0.3,-2.2
1628248,Nayo Raincock-Ekunwe,NYL,171.15077777777782,6.112527777777777,0.0,0.0,0.0,,,
1630387,Iliana Rupert,GSV,170.25750000000002,8.1075,2.052,1.495,2.202979921543554,-0.1,-0.2,-0.3
1627677,Imani McGee-Stafford,DAL,167.17291666666668,5.764583333333333,0.0,0.0,0.0,,,
1630095,Brittany Brewer,ATL,163.675,32.735,0.0,0.0,0.0,,,
1627673,Jonquel Jones,NYL,157.46031746031747,39.36507936507937,0.307,1.441,2.242141073224992,2.0,0.3,2.3
1628292,Breanna Lewis,DAL,155.53,25.921666666666667,0.0,0.0,0.0,,,
1642818,Maddy Westbeld,CHI,153.52711111111114,5.904888888888888,0.49,0.397,0.7367197101287596,-1.1,-0.7,-1.7
100812,Erika de Souza,SAN,152.181,5.636333333333334,0.0,0.0,0.0,,,
1630444,Jasmine Walker,LAS,149.792,4.681,0.0,0.0,0.0,,,
202650,Jantel Lavender,SEA,147.9195,5.4784999999999995,0.0,0.0,0.0,,,
204297,Cayla George,LVA,145.86222222222221,4.558194444444444,0.0,0.0,0.0,,,
1629573,Arica Carter,PHO,144.47,24.078333333333333,0.0,0.0,0.0,,,
