game_id,team,fta_shooting_at_rim,fta_shooting_midrange,fta_shooting_3pt,fta_shooting_unknown,fta_and_one_at_rim,fta_and_one_midrange,fta_and_one_3pt,fta_and_one_unknown,fta_bonus,fta_tech,fga_at_rim,fga_midrange,fga_3pt,personal_lb_fouls,personal_lb_fouls_bonus,season,poss,fta_shooting,fta_and_one,fta_total,fga_total,ftr,fta_per_100,shooting_foul_rate_per_fga,bonus_fta_per_100,personal_lb_foul_rate,bonus_conversion_rate,shooting_fta_at_rim_per_fga_at_rim,shooting_fta_midrange_per_fga_midrange,shooting_fta_3pt_per_fga_3pt
1022500014,PHX,2,2,2,8,0,0,0,0,12,1,20,14,33,4,0,2025_full,83.0,14,0,27,67,0.40298507462686567,32.53012048192771,0.208955223880597,14.457831325301203,4.819277108433735,0.0,0.1,0.14285714285714285,0.06060606060606061
1022500014,LAS,6,0,5,10,4,1,0,0,0,0,27,12,29,11,6,2025_full,79.0,21,5,26,68,0.38235294117647056,32.91139240506329,0.3088235294117647,0.0,13.924050632911392,0.5454545454545454,0.2222222222222222,0.0,0.1724137931034483
1022500015,ATL,2,0,2,16,0,0,0,1,2,0,10,28,29,13,3,2025_full,67.0,20,1,23,67,0.34328358208955223,34.32835820895522,0.29850746268656714,2.9850746268656714,19.402985074626866,0.23076923076923078,0.2,0.0,0.06896551724137931
1022500015,IND,0,0,0,9,0,0,0,0,6,0,10,41,23,11,1,2025_full,67.0,9,0,15,74,0.20270270270270271,22.388059701492537,0.12162162162162163,8.955223880597014,16.417910447761194,0.09090909090909091,0.0,0.0,0.0
1022500016,CHI,2,0,0,15,1,0,0,0,6,1,28,14,27,9,1,2025_full,77.0,17,1,25,69,0.36231884057971014,32.467532467532465,0.2463768115942029,7.792207792207792,11.688311688311687,0.1111111111111111,0.07142857142857142,0.0,0.0
1022500016,NYL,4,0,0,9,1,0,0,0,2,1,16,8,34,9,3,2025_full,73.0,13,1,17,58,0.29310344827586204,23.28767123287671,0.22413793103448276,2.73972602739726,12.32876712328767,0.3333333333333333,0.25,0.0,0.0
1022500017,MIN,2,0,0,4,1,1,0,0,16,2,22,18,24,11,0,2025_full,62.0,6,2,26,64,0.40625,41.935483870967744,0.09375,25.806451612903224,17.741935483870968,0.0,0.09090909090909091,0.0,0.0
1022500017,CON,0,0,2,2,1,0,0,1,0,0,16,20,30,13,7,2025_full,65.0,4,2,6,66,0.09090909090909091,9.230769230769232,0.06060606060606061,0.0,20.0,0.5384615384615384,0.0,0.0,0.06666666666666667
1022500018,LVA,2,0,0,12,0,0,1,1,4,0,6,30,33,8,1,2025_full,74.0,14,2,20,69,0.2898550724637681,27.027027027027028,0.2028985507246377,5.405405405405405,10.81081081081081,0.125,0.3333333333333333,0.0,0.0
1022500018,WAS,0,0,0,14,0,1,0,0,2,0,7,33,20,12,2,2025_full,73.0,14,1,17,60,0.2833333333333333,23.28767123287671,0.23333333333333334,2.73972602739726,16.43835616438356,0.16666666666666666,0.0,0.0,0.0
1022500019,LAS,2,0,2,18,1,0,0,0,0,0,20,16,26,10,3,2025_full,76.0,22,1,23,62,0.3709677419354839,30.263157894736842,0.3548387096774194,0.0,13.157894736842104,0.3,0.1,0.0,0.07692307692307693
1022500019,GSV,0,0,0,14,0,1,0,0,6,0,20,16,29,3,0,2025_full,75.0,14,1,21,65,0.3230769230769231,28.000000000000004,0.2153846153846154,8.0,4.0,0.0,0.0,0.0,0.0
1022500020,PHX,0,0,2,6,3,0,0,0,0,0,21,18,24,11,2,2025_full,77.0,8,3,11,63,0.1746031746031746,14.285714285714285,0.12698412698412698,0.0,14.285714285714285,0.18181818181818182,0.0,0.0,0.08333333333333333
1022500020,SEA,0,2,0,4,1,1,0,1,4,1,16,30,18,4,0,2025_full,75.0,6,3,14,64,0.21875,18.666666666666668,0.09375,5.333333333333334,5.333333333333334,0.0,0.0,0.06666666666666667,0.0
1022500021,IND,6,0,0,4,2,0,1,0,2,0,46,9,23,10,3,2025_full,79.0,10,3,15,78,0.19230769230769232,18.9873417721519,0.1282051282051282,2.5316455696202533,12.658227848101266,0.3,0.13043478260869565,0.0,0.0
1022500021,NYL,0,4,2,18,2,0,0,0,6,0,25,11,27,6,1,2025_full,82.0,24,2,32,63,0.5079365079365079,39.02439024390244,0.38095238095238093,7.317073170731707,7.317073170731707,0.16666666666666666,0.0,0.36363636363636365,0.07407407407407407
1022500022,DAL,0,4,0,6,0,0,1,0,0,3,28,31,23,8,2,2025_full,64.0,10,1,14,82,0.17073170731707318,21.875,0.12195121951219512,0.0,12.5,0.25,0.0,0.12903225806451613,0.0
1022500022,ATL,0,0,4,12,1,0,0,0,4,0,27,17,24,5,0,2025_full,61.0,16,1,21,68,0.3088235294117647,34.42622950819672,0.23529411764705882,6.557377049180328,8.19672131147541,0.0,0.0,0.0,0.16666666666666666
1022500023,ATL,2,0,0,6,2,2,0,0,2,0,21,15,35,5,1,2025_full,31.0,8,4,14,71,0.19718309859154928,45.16129032258064,0.11267605633802817,6.451612903225806,16.129032258064516,0.2,0.09523809523809523,0.0,0.0
1022500023,CON,0,0,2,8,2,0,0,0,2,0,23,29,15,9,1,2025_full,28.0,10,2,14,67,0.208955223880597,50.0,0.14925373134328357,7.142857142857142,32.142857142857146,0.1111111111111111,0.0,0.0,0.13333333333333333
1022500024,LAS,2,2,4,8,1,0,0,0,6,0,22,17,27,9,2,2025_full,59.0,16,1,23,66,0.3484848484848485,38.983050847457626,0.24242424242424243,10.16949152542373,15.254237288135593,0.2222222222222222,0.09090909090909091,0.11764705882352941,0.14814814814814814
1022500024,CHI,2,0,0,5,1,0,0,0,4,0,29,20,20,10,3,2025_full,56.0,7,1,12,69,0.17391304347826086,21.428571428571427,0.10144927536231885,7.142857142857142,17.857142857142858,0.3,0.06896551724137931,0.0,0.0
1022500025,PHX,2,0,0,9,1,0,0,0,6,1,13,16,34,8,3,2025_full,49.0,11,1,19,63,0.30158730158730157,38.775510204081634,0.1746031746031746,12.244897959183673,16.3265306122449,0.375,0.15384615384615385,0.0,0.0
1022500025,WAS,2,0,0,10,0,1,0,0,6,2,9,21,24,14,3,2025_full,47.0,12,1,21,54,0.3888888888888889,44.680851063829785,0.2222222222222222,12.76595744680851,29.78723404255319,0.21428571428571427,0.2222222222222222,0.0,0.0
1022500026,LVA,2,2,0,14,1,1,0,0,0,0,13,28,25,4,0,2025_full,71.0,18,2,20,66,0.30303030303030304,28.169014084507044,0.2727272727272727,0.0,5.633802816901409,0.0,0.15384615384615385,0.07142857142857142,0.0
1022500026,SEA,0,4,2,6,0,0,0,0,0,0,31,23,16,6,0,2025_full,70.0,12,0,12,70,0.17142857142857143,17.142857142857142,0.17142857142857143,0.0,8.571428571428571,0.0,0.0,0.17391304347826086,0.125
1022500027,DAL,4,2,5,8,2,0,0,0,8,0,23,23,20,10,7,2025_full,57.0,19,2,29,66,0.4393939393939394,50.877192982456144,0.2878787878787879,14.035087719298245,17.543859649122805,0.7,0.17391304347826086,0.08695652173913043,0.25
1022500027,CON,2,0,0,17,3,1,0,0,14,0,14,22,24,12,4,2025_full,57.0,19,4,37,60,0.6166666666666667,64.91228070175438,0.31666666666666665,24.561403508771928,21.052631578947366,0.3333333333333333,0.14285714285714285,0.0,0.0
1022500028,NYL,6,2,0,2,0,1,0,0,2,0,18,21,35,9,2,2025_full,68.0,10,1,13,74,0.17567567567567569,19.11764705882353,0.13513513513513514,2.941176470588235,13.23529411764706,0.2222222222222222,0.3333333333333333,0.09523809523809523,0.0
1022500028,GSV,2,0,2,6,2,0,0,0,6,1,12,19,31,8,1,2025_full,75.0,10,2,19,62,0.3064516129032258,25.333333333333336,0.16129032258064516,8.0,10.666666666666668,0.125,0.16666666666666666,0.0,0.06451612903225806
1022500029,SEA,0,2,2,10,1,0,0,0,2,1,22,21,24,9,3,2025_full,71.0,14,1,18,67,0.26865671641791045,25.352112676056336,0.208955223880597,2.8169014084507045,12.676056338028168,0.3333333333333333,0.0,0.09523809523809523,0.08333333333333333
1022500029,MIN,0,0,0,4,1,0,1,0,6,0,18,31,19,6,1,2025_full,72.0,4,2,12,68,0.17647058823529413,16.666666666666664,0.058823529411764705,8.333333333333332,8.333333333333332,0.16666666666666666,0.0,0.0,0.0
1022500030,LAS,2,0,2,8,1,2,0,0,2,0,23,25,19,11,3,2025_full,39.0,12,3,17,67,0.2537313432835821,43.58974358974359,0.1791044776119403,5.128205128205128,28.205128205128204,0.2727272727272727,0.08695652173913043,0.0,0.10526315789473684
1022500030,ATL,0,0,0,8,1,1,0,0,6,1,22,12,30,7,1,2025_full,39.0,8,2,17,64,0.265625,43.58974358974359,0.125,15.384615384615385,17.94871794871795,0.14285714285714285,0.0,0.0,0.0
1022500031,PHX,2,0,0,6,0,2,0,1,8,0,24,14,40,9,3,2025_full,82.0,8,3,19,78,0.24358974358974358,23.170731707317074,0.10256410256410256,9.75609756097561,10.975609756097562,0.3333333333333333,0.08333333333333333,0.0,0.0
1022500031,CHI,2,0,0,10,2,0,0,0,6,0,30,20,21,13,4,2025_full,79.0,12,2,20,71,0.28169014084507044,25.31645569620253,0.16901408450704225,7.59493670886076,16.455696202531644,0.3076923076923077,0.06666666666666667,0.0,0.0
1022500032,WAS,0,2,0,10,2,0,0,1,10,0,38,20,11,6,0,2025_full,60.0,12,3,25,69,0.36231884057971014,41.66666666666667,0.17391304347826086,16.666666666666664,10.0,0.0,0.0,0.1,0.0
1022500032,IND,0,2,0,22,2,0,0,0,0,1,20,22,21,12,6,2025_full,58.0,24,2,27,63,0.42857142857142855,46.55172413793103,0.38095238095238093,0.0,20.689655172413794,0.5,0.0,0.09090909090909091,0.0
1022500033,NYL,0,2,2,12,1,2,0,0,8,0,12,13,36,7,1,2025_full,74.0,16,3,27,61,0.4426229508196721,36.486486486486484,0.26229508196721313,10.81081081081081,9.45945945945946,0.14285714285714285,0.0,0.15384615384615385,0.05555555555555555
1022500033,GSV,0,2,0,8,0,2,0,0,2,0,16,22,34,11,4,2025_full,73.0,10,2,14,72,0.19444444444444445,19.17808219178082,0.1388888888888889,2.73972602739726,15.068493150684931,0.36363636363636365,0.0,0.09090909090909091,0.0
1022500034,DAL,4,0,2,4,0,1,0,0,0,0,12,38,22,6,0,2025_full,76.0,10,1,11,72,0.1527777777777778,14.473684210526317,0.1388888888888889,0.0,7.894736842105263,0.0,0.3333333333333333,0.0,0.09090909090909091
1022500034,CHI,2,6,0,8,0,0,0,0,0,1,16,39,24,5,0,2025_full,79.0,16,0,17,79,0.21518987341772153,21.518987341772153,0.20253164556962025,0.0,6.329113924050633,0.0,0.125,0.15384615384615385,0.0
1022500035,IND,0,2,0,17,0,0,0,0,2,0,25,17,17,11,2,2025_full,77.0,19,0,21,59,0.3559322033898305,27.27272727272727,0.3220338983050847,2.5974025974025974,14.285714285714285,0.18181818181818182,0.0,0.11764705882352941,0.0
1022500035,CON,4,0,0,4,2,1,0,0,4,0,16,24,20,8,1,2025_full,72.0,8,3,15,60,0.25,20.833333333333336,0.13333333333333333,5.555555555555555,11.11111111111111,0.125,0.25,0.0,0.0
1022500036,WAS,2,0,0,10,2,0,0,0,4,0,25,33,16,4,0,2025_full,74.0,12,2,18,74,0.24324324324324326,24.324324324324326,0.16216216216216217,5.405405405405405,5.405405405405405,0.0,0.08,0.0,0.0
1022500036,NYL,2,0,4,12,0,1,0,1,0,0,18,12,38,7,2,2025_full,76.0,18,2,20,68,0.29411764705882354,26.31578947368421,0.2647058823529412,0.0,9.210526315789473,0.2857142857142857,0.1111111111111111,0.0,0.10526315789473684
1022500037,LAS,0,0,2,10,0,1,0,0,6,0,21,21,24,6,1,2025_full,77.0,12,1,19,66,0.2878787878787879,24.675324675324674,0.18181818181818182,7.792207792207792,7.792207792207792,0.16666666666666666,0.0,0.0,0.08333333333333333
1022500037,LVA,2,2,0,12,2,0,1,0,2,2,8,37,25,8,3,2025_full,75.0,16,3,23,70,0.32857142857142857,30.666666666666664,0.22857142857142856,2.666666666666667,10.666666666666668,0.375,0.25,0.05405405405405406,0.0
1022500038,PHX,0,0,0,10,0,0,0,0,2,2,36,9,26,7,0,2025_full,40.0,10,0,14,71,0.19718309859154928,35.0,0.14084507042253522,5.0,17.5,0.0,0.0,0.0,0.0
1022500038,MIN,2,2,5,8,0,0,0,1,0,0,19,21,29,9,1,2025_full,36.0,17,1,18,69,0.2608695652173913,50.0,0.2463768115942029,0.0,25.0,0.1111111111111111,0.10526315789473684,0.09523809523809523,0.1724137931034483
1022500039,SEA,0,2,0,12,3,1,0,0,2,0,27,29,11,7,2,2025_full,72.0,14,4,20,67,0.29850746268656714,27.77777777777778,0.208955223880597,2.7777777777777777,9.722222222222223,0.2857142857142857,0.0,0.06896551724137931,0.0
1022500039,ATL,0,0,4,4,1,6,0,0,4,4,17,28,31,6,1,2025_full,71.0,8,7,23,76,0.3026315789473684,32.3943661971831,0.10526315789473684,5.633802816901409,8.450704225352112,0.16666666666666666,0.0,0.0,0.12903225806451613
1022500040,DAL,0,0,2,18,2,1,0,0,10,0,27,25,15,14,7,2025_full,48.0,20,3,33,67,0.4925373134328358,68.75,0.29850746268656714,20.833333333333336,29.166666666666668,0.5,0.0,0.0,0.13333333333333333
1022500040,CHI,0,2,2,12,0,1,0,0,14,2,28,17,28,11,4,2025_full,50.0,16,1,33,73,0.4520547945205479,66.0,0.2191780821917808,28.000000000000004,22.0,0.36363636363636365,0.0,0.11764705882352941,0.07142857142857142
1022500041,NYL,0,0,0,14,1,0,0,0,2,0,12,9,32,10,1,2025_full,67.0,14,1,17,53,0.32075471698113206,25.37313432835821,0.2641509433962264,2.9850746268656714,14.925373134328357,0.1,0.0,0.0,0.0
1022500041,CON,0,0,2,4,1,0,0,0,2,0,9,24,28,6,1,2025_full,67.0,6,1,9,61,0.14754098360655737,13.432835820895523,0.09836065573770492,2.9850746268656714,8.955223880597014,0.16666666666666666,0.0,0.0,0.07142857142857142
1022500042,LAS,2,0,2,12,3,1,0,0,4,1,24,12,35,14,3,2025_full,60.0,16,4,25,71,0.352112676056338,41.66666666666667,0.22535211267605634,6.666666666666667,23.333333333333332,0.21428571428571427,0.08333333333333333,0.0,0.05714285714285714
1022500042,PHX,0,2,3,12,1,0,0,0,6,0,21,14,29,9,2,2025_full,65.0,17,1,24,64,0.375,36.92307692307693,0.265625,9.230769230769232,13.846153846153847,0.2222222222222222,0.0,0.14285714285714285,0.10344827586206896
1022500043,LVA,0,0,3,5,0,4,0,0,2,0,4,35,25,12,2,2025_full,46.0,8,4,14,64,0.21875,30.434782608695656,0.125,4.3478260869565215,26.08695652173913,0.16666666666666666,0.0,0.0,0.12
1022500043,SEA,2,0,0,0,0,1,0,0,4,0,4,39,22,6,1,2025_full,43.0,2,1,7,65,0.1076923076923077,16.27906976744186,0.03076923076923077,9.30232558139535,13.953488372093023,0.16666666666666666,0.5,0.0,0.0
1022500044,MIN,4,0,0,6,0,3,1,0,6,0,4,36,26,7,1,2025_full,74.0,10,4,20,66,0.30303030303030304,27.027027027027028,0.15151515151515152,8.108108108108109,9.45945945945946,0.14285714285714285,1.0,0.0,0.0
1022500044,GSV,0,0,2,14,0,1,0,1,2,2,6,25,34,9,3,2025_full,78.0,16,2,22,65,0.3384615384615385,28.205128205128204,0.24615384615384617,2.564102564102564,11.538461538461538,0.3333333333333333,0.0,0.0,0.058823529411764705
1022500045,WAS,2,0,0,16,1,1,0,0,2,1,24,21,10,9,3,2025_full,60.0,18,2,23,55,0.41818181818181815,38.333333333333336,0.32727272727272727,3.3333333333333335,15.0,0.3333333333333333,0.08333333333333333,0.0,0.0
1022500045,IND,0,0,3,10,1,0,0,0,6,3,24,7,28,9,1,2025_full,59.0,13,1,23,59,0.3898305084745763,38.983050847457626,0.22033898305084745,10.16949152542373,15.254237288135593,0.1111111111111111,0.0,0.0,0.10714285714285714
1022500046,PHX,0,0,2,2,1,0,0,0,0,0,26,17,30,7,2,2025_full,49.0,4,1,5,73,0.0684931506849315,10.204081632653061,0.0547945205479452,0.0,14.285714285714285,0.2857142857142857,0.0,0.0,0.06666666666666667
1022500046,MIN,0,0,0,4,0,1,0,0,4,0,14,19,25,8,0,2025_full,44.0,4,1,9,58,0.15517241379310345,20.454545454545457,0.06896551724137931,9.090909090909092,18.181818181818183,0.0,0.0,0.0,0.0
1022500047,SEA,0,2,0,4,2,0,0,0,11,2,24,18,20,10,2,2025_full,56.0,6,2,21,62,0.3387096774193548,37.5,0.0967741935483871,19.642857142857142,17.857142857142858,0.2,0.0,0.1111111111111111,0.0
1022500047,DAL,2,2,0,8,1,1,0,0,4,0,30,36,20,9,5,2025_full,53.0,12,2,18,86,0.20930232558139536,33.9622641509434,0.13953488372093023,7.547169811320755,16.9811320754717,0.5555555555555556,0.06666666666666667,0.05555555555555555,0.0
1022500048,WAS,0,2,0,10,4,0,0,0,8,0,28,20,19,14,6,2025_full,65.0,12,4,24,67,0.3582089552238806,36.92307692307693,0.1791044776119403,12.307692307692308,21.53846153846154,0.42857142857142855,0.0,0.1,0.0
1022500048,NYL,0,0,2,12,2,0,0,2,12,0,15,18,28,10,4,2025_full,68.0,14,4,30,61,0.4918032786885246,44.11764705882353,0.22950819672131148,17.647058823529413,14.705882352941178,0.4,0.0,0.0,0.07142857142857142
1022500049,PHX,2,2,2,5,1,1,0,0,8,0,16,24,25,10,2,2025_full,73.0,11,2,21,65,0.3230769230769231,28.767123287671232,0.16923076923076924,10.95890410958904,13.698630136986301,0.2,0.125,0.08333333333333333,0.08
1022500049,GSV,0,2,2,11,1,1,1,0,6,1,16,15,29,9,4,2025_full,69.0,15,3,25,60,0.4166666666666667,36.231884057971016,0.25,8.695652173913043,13.043478260869565,0.4444444444444444,0.0,0.13333333333333333,0.06896551724137931
1022500050,ATL,2,2,2,9,1,0,0,1,0,0,26,15,27,11,4,2025_full,55.0,15,2,17,68,0.25,30.909090909090907,0.22058823529411764,0.0,20.0,0.36363636363636365,0.07692307692307693,0.13333333333333333,0.07407407407407407
1022500050,CON,2,4,0,4,0,0,0,1,8,0,23,28,15,6,1,2025_full,50.0,10,1,19,66,0.2878787878787879,38.0,0.15151515151515152,16.0,12.0,0.16666666666666666,0.08695652173913043,0.14285714285714285,0.0
1022500051,LAS,2,0,0,8,3,2,0,0,4,0,24,15,24,5,0,2025_full,75.0,10,5,19,63,0.30158730158730157,25.333333333333336,0.15873015873015872,5.333333333333334,6.666666666666667,0.0,0.08333333333333333,0.0,0.0
1022500051,DAL,0,0,0,8,3,0,0,0,0,0,27,26,20,6,2,2025_full,77.0,8,3,11,73,0.1506849315068493,14.285714285714285,0.1095890410958904,0.0,7.792207792207792,0.3333333333333333,0.0,0.0,0.0
1022500052,LVA,0,0,2,12,0,1,0,0,10,0,6,31,25,3,0,2025_full,75.0,14,1,25,62,0.4032258064516129,33.33333333333333,0.22580645161290322,13.333333333333334,4.0,0.0,0.0,0.0,0.08
1022500052,GSV,4,0,0,13,1,0,0,0,0,0,12,31,28,14,5,2025_full,77.0,17,1,18,71,0.2535211267605634,23.376623376623375,0.23943661971830985,0.0,18.181818181818183,0.35714285714285715,0.3333333333333333,0.0,0.0
1022500053,IND,2,2,0,4,3,0,1,0,6,0,22,10,27,7,1,2025_full,68.0,8,4,18,59,0.3050847457627119,26.47058823529412,0.13559322033898305,8.823529411764707,10.294117647058822,0.14285714285714285,0.09090909090909091,0.2,0.0
1022500053,CHI,2,0,0,14,1,0,0,0,2,0,19,22,15,13,3,2025_full,71.0,16,1,19,56,0.3392857142857143,26.76056338028169,0.2857142857142857,2.8169014084507045,18.30985915492958,0.23076923076923078,0.10526315789473684,0.0,0.0
1022500054,PHX,0,2,0,10,1,0,0,0,0,0,21,20,25,6,1,2025_full,66.0,12,1,13,66,0.19696969696969696,19.696969696969695,0.18181818181818182,0.0,9.090909090909092,0.16666666666666666,0.0,0.1,0.0
1022500054,SEA,2,0,0,9,1,0,0,0,2,3,18,26,22,6,0,2025_full,64.0,11,1,17,66,0.25757575757575757,26.5625,0.16666666666666666,3.125,9.375,0.0,0.1111111111111111,0.0,0.0
1022500055,WAS,0,0,6,18,3,2,0,0,8,0,28,17,18,9,0,2025_full,74.0,24,5,37,63,0.5873015873015873,50.0,0.38095238095238093,10.81081081081081,12.162162162162163,0.0,0.0,0.0,0.3333333333333333
1022500055,CON,0,4,0,2,1,1,0,1,0,0,11,31,24,10,4,2025_full,77.0,6,3,9,66,0.13636363636363635,11.688311688311687,0.09090909090909091,0.0,12.987012987012985,0.4,0.0,0.12903225806451613,0.0
1022500056,DAL,2,2,2,10,1,1,0,1,4,0,16,25,24,7,0,2025_full,69.0,16,3,23,65,0.35384615384615387,33.33333333333333,0.24615384615384617,5.797101449275362,10.144927536231885,0.0,0.125,0.08,0.08333333333333333
1022500056,MIN,0,0,0,12,0,0,1,0,0,1,16,20,31,8,3,2025_full,70.0,12,1,14,67,0.208955223880597,20.0,0.1791044776119403,0.0,11.428571428571429,0.375,0.0,0.0,0.0
